https://uk.indeed.com/rc/clk?jk=25075d90746c9983&fccid=374d720d3973ca1c&vjs=3,job_25075d90746c9983,Senior Data Scientist,Vodafone,London,NaN
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HpcAH4OG8VNkdJcT8n8NEyquxqHwMp2p9TZtssmTg2lYcOxXK8JpomlNrFqB2BXQNukPW0P2Og2fOpXna6owDeyyskQJw0nQgQuSzrmxIpX__v9feHpshVSlba8Kx9qGfC8mnKr15UFHKZ_kv9WVopYxpLGTw0EnM1pFRLGOTkUOQ7zbKZqlIzTZlfvsBHQ5rxE6ooeg-JcbxV571NaAJPlxNRLmYkiXAonXHCzPewzHbOtx8QVZ_UXvEV7toT6NlbfYcYan34hD84iDlo-6_hWziVhnanzkHG78fewD6UND4s2VDU61hPmMfzKEjBH9yMNiiuisFn-giINhsrDY4ZmiU8AOQzxe1jE_JfN49OxmIE2gsKm_ZqNOzNewCZWvKzVByxK0nqG0G_QyxvHNDl8z_5q-8qx-6cyD2y64NCUTPsFyLGmP92kGc8iV2OTSFBtAoiXIQvXAyxLiImrdUK-4miEZkBzRAMiWpwswihkn8tdNbHykXsTCvKiHVFG8ha0ZrUW83SA5ptC9MAWlxgRz242XJSgucNDsTYs7qCEJGEvMRau3SrtA8Sb34rTs1DKgsj4N3aQRlCZa9X7QIBcsKqKW3Upfxp2L0p_DGtw84U3bP56QwyJWaoAv7XbRnD9JuGOmoen4W9DZF-vdbnvI_yWLP3qN8o=&xkcb=SoDT-_M3Yw4vbxAXv70PbzkdCdPP&p=5&fvj=0&vjs=3,sj_e2560e7044cbb21c,Senior Data Scientist,Metrica Recruitment,London,"£70,000 - £80,000 a year"
https://uk.indeed.com/rc/clk?jk=ad6e26e1f4d1b975&fccid=4fab22f542766288&vjs=3,job_ad6e26e1f4d1b975,Senior Data Scientist,G-Research,London,NaN
https://uk.indeed.com/rc/clk?jk=1bc2b3c5fd87ab0e&fccid=19d1d48be8ab494a&vjs=3,job_1bc2b3c5fd87ab0e,Senior Data Scientist,Data Idols,London,"£80,000 - £100,000 a year"
https://uk.indeed.com/rc/clk?jk=dd8c739b8147f9c2&fccid=160efb82f2462f14&vjs=3,job_dd8c739b8147f9c2,Senior Data Scientist,Expedia Group,London EC1V,NaN
https://uk.indeed.com/rc/clk?jk=680aa84f1881e176&fccid=d831d57b86703ac6&vjs=3,job_680aa84f1881e176,Senior Data Scientist,Entain,London E20,NaN
https://uk.indeed.com/rc/clk?jk=53e7748161d69f10&fccid=fd16eab711fd6d32&vjs=3,job_53e7748161d69f10,Senior Data Scientist,MS Amlin,London,NaN
https://uk.indeed.com/rc/clk?jk=a2704aed1a175ebd&fccid=3b93fef79b0b7b69&vjs=3,job_a2704aed1a175ebd,Senior Data Scientist,Talenting,Remote in London,NaN
https://uk.indeed.com/company/PDV-Recruitment-Solutions/jobs/Data-Engineer-35e382e3fedc24c2?fccid=432f930f83156a25&vjs=3,job_35e382e3fedc24c2,Senior Data Scientist,PDV Recruitment Solutions,London,£45 - £52 an hour
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqNY-9ZGdGXJOVa9uUb6rz2C7mURBJDF9Dfy04lzh2SmeMo52UIe8XnIy1Oxgf2dpHyZfxgypWklTOXspg3AgfI9SQTwXXI17QGkZd6JFhEVskqP9oGFrk5Cpu31THQ76c3kSgXHZdZsXlFqVOSmg5nuibyF46Y_UGhmZG7yLFX4BbAcpKpMIqSUpzonK0gdR2OoWs2_AVUYW2-TfyMh28e8ttUnYo9J2KDHIwS5Dt3MGDnn1ZukIXHz3y0Jvk1UNd88UG0sS70T-ADydUueIQUyTOR1So5q8DE-ULFbrCrMWKhx-0Knl1cq167BGg7mpZ2s5u2NnTcZWAXUAr6LqI2fX5zSxJBXh2RqVZMuUfJx0BIfafq_93_QtuKGiQgGtK-BpZ_fBNbvjKToHL3-vvc3w0fhC0Xrn7xZKE6qBH3lKI8jAaTDa6X__0UAiuVK24RhnmY_0YDV56lJrtgcWJX5hTAa74lS0nBrvoMJQVtixJa5PHWsPbsw2NASkgVC8iAWy4wL4ncb-lR4X_Np7X-r8vYh1z5MF1xpy5K3gPyedqokzgYxVE3g5lkh4kRPcJ9JB37KzUK48j5vzFIwmObH4-9EedtWsjJqjDZE43xEL1l7VrGOOr0N2nZzv1Z2ruu-DnCfRqYusPi5eppKOWAaLJpfJsDjdiZh4PLs0PKDg==&xkcb=SoAi-_M3Yw4vbxgXv70ObzkdCdPP&p=13&fvj=0&vjs=3,sj_c47538489e5198c6,Senior Data Scientist,Metrica Recruitment,"London
+1 location","£60,000 - £70,000 a year"
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqBoQCvAa_pCKMyaEANjZ-S-3IYP6P_3slGHS2bmVhh5pBJ05ri1hUqHp07r99KLIo0GLwF4g0k2L67gvUyqL2hnuuWSBpGXJb882NxhXZ9VjXYk86PN9akcls5XKtz-h8UaXZQy3hBt2hHYr_ms735_mWfJbTo7FbDK6l8rEWPk7zwYVA3XymUuEW7hYsmyhPQyoYKxA71UD4FLb6-xKLVDR_84P8IduMgkkjt_QyuGtnSIdsCC2zq8MTZ0Kl7yhcFV_8r4f-Nriprm7CIC29i7sTld_I68yjDDZ3ohOcbA7GEA54lEet2Ax8cOo_FFg1WmOQmor2CcchYo9HyNAklxkUEwHvzU31xFB2g8cVA0By0cISUeH7ow7B0DwuPfV84bqkX5yid9rhO_pwKIMow4VkH2qrzd-oxhJeunqmlBE3pkdr2bdohxv3yUw21KPJsoa0NcBOI4jNYaOiO8AC52uXdQQKrEXq3bfXNfs5qlRZXbjZZHBSkKEaNRRku4nizZ8LC5-cbuE1GfvZUIJ1TzJuehoVmaXTSH3DAtY8mao7SA6f2NfcKKI4mbwGWRiUSyWRcdFzqqEQCDPwuTm3iGADV4ONmWOGP_t1GzL7qCwIjVN4fvKDPJqjYUhnQMOC8Ir7VpjX0DbGptqJyWtQPyN_OnDL68HjbiDsaMfxi5KkTuru8E5zw&xkcb=SoAL-_M3Yw4vbwAXv70LbzkdCdPP&p=14&fvj=0&vjs=3,sj_1a625d38875fd19d,Senior Data Scientist,Metrica Recruitment,London,"£45,000 - £60,000 a year"
Job_Link,Unique_ID,Title,Company_Name,Company_Location,Salary
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcSvrQ1B8wp5JMTpswmjmRCXk_y1Hsutgx25l8h1dahLqw2Qb_Y2p0IvgKl7KaVSoiJhFxJ5rjpxJJwPBKbRmXHBFi99ir18MoIPMkXoK4w_joPEE_zVxx6JjXGwciws8KFDAjx940kE9dYiN2z3jCX-6v_AHGktp9Xz4m1W__Oxt7ONYYE3L5k3vcL4GlDlI1wJ-Nlo-hxCbPw3DV3NVVKKjf6vbrFxC1otAeXTtyrf82P9_6y_IToDCtJQqA_H0XxTTy6Ux1OeReQNObeWjbMi_ZS5_RluDDhSWeKtADdDHRVlN3tIz-yckL0WDf4WneQRpW3gMbtVr_3KGKJmYtzICYrb_th3jCO0rIPyvWyeT4qWvzsA2XcN5cYuaClQDDOpUO0hTK4ZKwIsbaKecdbhpbSmwGSOtXMxBuVwLOyKVACh6EbjHsKIsmZLSI6mZmCvUeLSHLtdrohDFVJR26IqTVRwTF4b3oartqD6clgskN_4Y5LiUHJNa64ZhbX7tF63EC9W_4OrhqY31FoHaYtE-IRuNeGmNbUvU5EhcIJQ==&xkcb=SoAO-_M3Yw4siZQNLR0LbzkdCdPP&p=0&fvj=1&vjs=3,sj_18c66064b7d4e681,DATA ENGINEER – POWER BI DEVELOPER,S2R ANALYTICS LTD,London E2,"£35,000 - £50,000 a year"
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CINxgVZ6uRH8HJUka3zYNdmVst3BmoKxIHvQL5Wl0kun273pJZw4mybojtaS6cR5qC2NQ6ObF5NS6JoAG0QtlU7mCkhKbi5W48pRIApWZNIMNtyeYBTTBvATmy-QUVlGrq8Eb8SMl4-F-DwJUGQJ_HV83oV3ff4diRgH-b8GJYX4oGnEETStUn195bY2MqL14BiVZ3e4tiZ9qe-bKsqf3O66tArv_d_CPnfilIZ0xcsEUysQq82v7ZvE7qGzrNIhcpwdu8iN-Z_P92YhoEqgychrynDmkiajwG8--30c0PWhN5xybObQMMnf0Q3yI729-xeyxOvxtKaANhxpQrgf7QthlBaXCP5gaNBRELX_yvp8WeuReqG5lntbq8WAmS6QYi3CJfvpqI6dUOvoLCN6fhuya8duzUUEjnv75MyYleTSvAn21W2BCb3xAjx8zW_SVpkcYr7GF8AxpwwBqwlpD6KdVL9oEku7ZbxRga1KtionfS48yAGPzgxdC11eeaVQU_YNCE9GeiToCukU238mrwKdn2E38PaWA=&xkcb=SoC6-_M3Yw4siZQNLR0KbzkdCdPP&p=1&fvj=1&vjs=3,sj_68f9856763a441a2,DATA ENGINEER – POWER BI DEVELOPER,Demand Science,London EC2N,NaN
https://uk.indeed.com/rc/clk?jk=88873e1b850476a8&fccid=3919eaa5e685730d&vjs=3,job_88873e1b850476a8,DATA ENGINEER – POWER BI DEVELOPER,Bank of England,London,"£35,700 - £42,120 a year"
https://uk.indeed.com/rc/clk?jk=333c103f0d6e5ef7&fccid=5bcdffd6646d2ee4&vjs=3,job_333c103f0d6e5ef7,DATA ENGINEER – POWER BI DEVELOPER,Heading Health,Remote in London,NaN
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HpfP_emjjnD7YJ9_3yB6lgocKZ4wjZqQjxHGGr-D3i0OSKsRh5Hv4yMvz2uGf3MdxqF3uxZwc_rR9GzIuDxbs61CPY9pYTdpT8xOhMc9CXKLx1O69BmjHdXAW-vAYTlzIq5HX4DkEBsqjfa6HI7BtfSm9S9YKS-5gvGj_HqvtPbsfWqbJZD0Ark1fFRK9QzSNM4krtfrY2kEIPDqcOHamVmAubBr4q_rQS8iUaFzCyMfqwhs7Gx9zBiu4aiqffkuXVUgoYc53G4lVCuBfu3-9yU_tjZ8T5g5xCNYIQ1dhs7zoSdZa4KmRQtj3LTrQKXnmvKi9Ok_Mx5FBRgZ4Co82x2MtQjk4UxjKoaUgi5IlTWbD-xNgmE_N5mM084NDM8LxDa5Czs0CLG7kFFAZeq9583fHV-SRHlWtJai-uYr7F7sz_UhvxNH4FCyAE7mGWDDHH1_JYes7scZ5jyJDCcTJp93TBCaNonZ9btcGeYovBsqmRzWaHCSqk4VXqTeQmshHdegLJTOBWfnT5om3bL6DoN76uBe1snOiMRGJkXbRiOo1xqhBpEA3gblklGxqxF8bzG83Ca2qP4CZO8X9JmCy4jkY_DP5bBq9-_NHn8LTGQhofR1TsGcvoCVtenw-6DtREHJYfPTWcifUL8IONi5nfYGAVzGg7TtdLliujAE8Bsxg==&xkcb=SoAd-_M3Yw4siZQNLR0PbzkdCdPP&p=4&fvj=0&vjs=3,sj_14accd51e8bfe1c0,DATA ENGINEER – POWER BI DEVELOPER,Metrica Recruitment,London,"£65,000 - £75,000 a year"
https://uk.indeed.com/rc/clk?jk=f4ee4895a421b894&fccid=2c9f16151cc689de&vjs=3,job_f4ee4895a421b894,DATA ENGINEER – POWER BI DEVELOPER,Genomics England,Remote in London,NaN
https://uk.indeed.com/rc/clk?jk=005f7d66e116b4f5&fccid=1541fffc130dd004&vjs=3,job_005f7d66e116b4f5,DATA ENGINEER – POWER BI DEVELOPER,Populus,London,NaN
https://uk.indeed.com/rc/clk?jk=37431660d75c5c18&fccid=b999c224b0d018a1&vjs=3,job_37431660d75c5c18,DATA ENGINEER – POWER BI DEVELOPER,Croud,Hybrid remote in London EC2A,NaN
https://uk.indeed.com/rc/clk?jk=e9d332820b98442f&fccid=942d238ea16c5cd0&vjs=3,job_e9d332820b98442f,DATA ENGINEER – POWER BI DEVELOPER,Diageo,London,NaN
https://uk.indeed.com/rc/clk?jk=f43a39159b1d870b&fccid=0bff980a3db86a58&vjs=3,job_f43a39159b1d870b,DATA ENGINEER – POWER BI DEVELOPER,comparethemarket.com,Hybrid remote in London,NaN
https://uk.indeed.com/rc/clk?jk=f6588f4e6433a9a4&fccid=fe2d21eef233e94a&vjs=3,job_f6588f4e6433a9a4,DATA ENGINEER – POWER BI DEVELOPER,Amazon EU SARL (UK Branch),Hybrid remote in London,NaN
https://uk.indeed.com/rc/clk?jk=6975758896678ca0&fccid=288bed9734e08a33&vjs=3,job_6975758896678ca0,DATA ENGINEER – POWER BI DEVELOPER,Lighthouse Document Technologies Inc,London EC4N,NaN
https://uk.indeed.com/rc/clk?jk=b88436570897554f&fccid=fc0eeff012676923&vjs=3,job_b88436570897554f,DATA ENGINEER – POWER BI DEVELOPER,KANTAR,London,NaN
https://uk.indeed.com/rc/clk?jk=cfdecfaf62f91f37&fccid=d831d57b86703ac6&vjs=3,job_cfdecfaf62f91f37,DATA ENGINEER – POWER BI DEVELOPER,Entain,London SW1E,NaN
https://uk.indeed.com/rc/clk?jk=20a0b1bfac2912ed&fccid=231c81d7782c6a21&vjs=3,job_20a0b1bfac2912ed,DATA ENGINEER – POWER BI DEVELOPER,MI5,London,"£54,214 - £59,388 a year"
Job_Link,Unique_ID,Title,Company_Name,Company_Location,Salary
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C5qVylmYqPMofha27LoL1dgLivO5i_ML2E0mUsxLVe2Oa7m0gogVqdBDDHCy08N6OoMj8alV53FkerQuMNzMhIF9xOE90M4oHUbwxjcf3u7GZAmXxu8vWadw1lHkIkPGHvvK_CtdDeLi7q_awD65LUhC_Gs3t0IiBuxUVDu_pWoa82cE33lhW4JkHeuVfgAV9suj3IGgU1qDltGZ09ZkzktwvkKE3dmb8qDla356KcEMlHiIebwiTqIivnd6LxIE5j9WLAAbCkayV4fow7m7WnY-FN8Jixn6ctgphH7k6Z2LUaomk3SGNczXxRpbpD7w-0h97RbJwgzIQT4bVtyhxnsEHaHdrYO3TdhJQEqm_5TzRcfG7Z45_6L4dQI--OyEQTZZYLJ5nuuOA9SMxPUP_QroCVva8n91zkxzijKZBAspSwUuwRsS-u-W7Vsy_luiwicyDtD-IMLc73DVZytLBQYjWzsGyDTI7DEARNNuEH_bSVvYU2p9IwFstEpfKzTZT9Z5L07L13k5RndeNElD5zY6iWu1uifPbMjCKlJkMf7Cp5UFlRECKl&xkcb=SoDA-_M3Yw4qKhwFk50LbzkdCdPP&p=0&fvj=1&vjs=3,sj_f85dd4c376b6564e,Websphere Oracal Data Engineer,DMG,London,£600 - £700 a day
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DDAKXaWG6qgr6VxabgtnWZUCvbfUNaIEBQ9m9yRKHK3NQI_QIBMbLEjBpECuPgnSj2LrKiVA77TTP7eF69cR7nceh0XjiB2Sok1ZpO5qeatyXTIcJKGMFR-Qxkc3tOtohjerSHVXrZOKxa10FX_wHxjW-IYHRNkND1k8HSGsHN99kbjk3k3ijuo9rKOaZUqe75s9gnpMdJv2ZZh5pXzpjRAPnYIb5ceRTIXpHOpo44yx8-LIpbRAVAwWESiLX7R8HnmcL9F-dLUB_05n6dQq4BbEuS83QlzbFtAkyovCJQjni0CQ1qbgxqDyRpM3ZQeYwoeNuKv35KCfsvoeN-TrN8VwFNnT2jg4noLdnS4-GdCmey1C9WHoLrZQd3anxUqeil2YC-8GwE9q3wlXVdyusAxEoqr9shQe-RLbh90qGSmSwpZWZtr6fPOASNdjacNN2D2yfx6uG_iLP1xjvBQvfuDzh3seW1RbOKo2cUb_bfNgkfOW_LjZzoWqrhMDDQlsOfK1ai-aWh5-eN-wjyTSfdUo9GxZ4ZEDvhYJSUuuGf4kv4HWgNGzbRZv9ByRcDTOc88-pdRSWD6FuYa11mzioPuJxrPdvtfu_KsJOHtR6zhOVkxzPvXhuUPobPAi_QaBM=&xkcb=SoB0-_M3Yw4qKhwFk50KbzkdCdPP&p=1&fvj=0&vjs=3,sj_ad0ad466390821e0,Websphere Oracal Data Engineer,Knight Frank,London W1U,NaN
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C-TrufivjveRs5l7z8hS-DbO-bzf_3Vv18tmKre7-Do6xCM6CZlTK_ug1S1h5qgEqNnqr8wSFsIIp4POXHVi1AaB8yPugsITpA0TbT38Hx3rIqjaEzX6fZF12BpM4m-5kFiJis_wzGH2VTtoSxQaxcXZAzAOjgWoTVb38SUPJncHGRc9fE4vSenzaYFHlLPOKfLYODG7HaZ7SpiSLL02cT0FTv5_lubMmiP6ertOZnnvx-wMwxxE02eSmq1LmlSzRQ7v7h_NCpLex1ch4vCNe8VjSGE4kOPvoP9z67683IMj8b5gSVK-lxh9GpXrCPCraoAblWQg8lOB7X_qz4dDJzdJU_FNqigNQ7HhZFN0zYtFKJnVLx1FlQP2chgOr2HwStVMZFkg8dYN5cjNLr9ykkFhIrmQAt7VQBa6bbxoaimfmbt38T4MpxlQ_w8LVm0h5Az3DNBJ1odwMH8tQtPL06sRMSg67teQDApK_Be1UHXqd3ma5AYkyHyX3ond36TMqBB-qjnAXPwISOr1EMuzosXwFIXSKuWuQOPDTnBpRIcjwDEQeIebanQjrNYQtTLhfUOPqGSRn-VMWJob0EANGlo4xB3D4O86a4KXW2Bgn92Q==&xkcb=SoDp-_M3Yw4qKhwFk50JbzkdCdPP&p=2&fvj=0&vjs=3,sj_f50ef0a4799410d7,Websphere Oracal Data Engineer,Senitor Associates,Remote in London,"£70,000 - £90,000 a year"
https://uk.indeed.com/rc/clk?jk=7023fc170b243c53&fccid=3919eaa5e685730d&vjs=3,job_7023fc170b243c53,Websphere Oracal Data Engineer,Bank of England,London,"£45,900 - £56,970 a year"
https://uk.indeed.com/rc/clk?jk=76017bffaa34d20b&fccid=c4fbc8d763b3f3b5&vjs=3,job_76017bffaa34d20b,Websphere Oracal Data Engineer,Macquarie Group Limited,London,NaN
https://uk.indeed.com/rc/clk?jk=e38dd8143e5d0a51&fccid=1c76c3a36f6c7557&vjs=3,job_e38dd8143e5d0a51,Websphere Oracal Data Engineer,UBS,London,NaN
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HrAMHQitSwwebrnlpFufpJRRUjaeqWsU45P-AMNh5qXPIasSxeAvKZKOT_06PikIE5pz0WmEM28F2r7cW4ixWy_lAt2uVBVbHc2CiOD9kFpVCTpC6ddFY4gruFQCWtE8uFZ6TiqS4-UWL8VNlMu94QQFhD_1KD88rAjmvH2U5xpJTIvWSghXac-YaedF1QW_OKimMUU5SbR1oMCqWVoPmw4Ev9zr7_9ovN8F-QNRxKM-HvzHPdBp71NZ4E3mB84c_1Godl730tQeBByqf5krzEzBnqgifpX5YlQWvJq1UebWnnfyFaKrBfHVv7beImGqScNUtEJpsdCL8ap-Wb5IYB_80IN1mfOVKa9yQ0iIssdgUhV-S_Kb0DlQSYfCdIfRkByfL0BZ-P4Fq4pb4HucuHoqMwrtNav4mElM7UtlMENyKxyIMXRDp7cLaF-6qwYVv9w-8Ae7TXBwmDcOXNzgrC1xZh-7n_pZV432BRSd6YSR0qw-D4cHmUxy5kS3aesPkb5IESudov-jmO2Vk2qOqZVWcZgLQfVqgDEKh9o3dT5_-rBdBlHgv0kQtSZWlCU0G-xnT9A1pu_psoxrtD1ByhRHbwssEHxlmiHzNMOeSckRk2lHs5ckXVlBVdcJqRThHYF5vTQzkkiB_WXg9Y2CXvdut7zW9IJowA=&xkcb=SoD6-_M3Yw4qKgQFk50KbzkdCdPP&p=6&fvj=0&vjs=3,sj_613db1239c27750f,Websphere Oracal Data Engineer,Metrica Recruitment,London,"£60,000 - £100,000 a year"
https://uk.indeed.com/rc/clk?jk=ab8c963d264c6546&fccid=fe404d18bb9eef1e&vjs=3,job_ab8c963d264c6546,Websphere Oracal Data Engineer,Spotify,Remote in London,NaN
https://uk.indeed.com/rc/clk?jk=0e54fca296bc8d33&fccid=c1f750eaef1d79c4&vjs=3,job_0e54fca296bc8d33,Websphere Oracal Data Engineer,Artefact,London,"£1,000 a month"
https://uk.indeed.com/rc/clk?jk=41c220972049bcc0&fccid=fa2f1329881016be&vjs=3,job_41c220972049bcc0,Websphere Oracal Data Engineer,Emtec Ltd,Remote in London,£400 a day
https://uk.indeed.com/rc/clk?jk=ee3a6de2e1e3112b&fccid=b3a35c89cf155ea3&vjs=3,job_ee3a6de2e1e3112b,Websphere Oracal Data Engineer,Boston Hale,London,£400 - £425 a day
https://uk.indeed.com/rc/clk?jk=3de2d23695c2a74c&fccid=d35f6b081e467c24&vjs=3,job_3de2d23695c2a74c,Websphere Oracal Data Engineer,Salt Recruitment,Greater London,"£45,000 - £60,000 a year"
https://uk.indeed.com/company/Gios-technologies/jobs/Data-Engineer-3043c4f83961da60?fccid=87c2f93d167d9805&vjs=3,job_3043c4f83961da60,Websphere Oracal Data Engineer,GIOS Technology,London,£650 - £700 a day
https://uk.indeed.com/rc/clk?jk=92c1301777c5200a&fccid=f86a099f721f6034&vjs=3,job_92c1301777c5200a,Websphere Oracal Data Engineer,Tecknuovo,London,NaN
https://uk.indeed.com/rc/clk?jk=55820e0e074ca25e&fccid=caed318a9335aac0&vjs=3,job_55820e0e074ca25e,Websphere Oracal Data Engineer,TikTok,London,NaN
Job_Link,Unique_ID,Title,Company_Name,Company_Location,Salary
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHiay4Yqk6Kojo0mTYwQzelrPdnyQdo7Eab9aoZP2v90QDXZO024duYmbo-e5zrB78QYjO3Yxs1ocAHzyjuKDk3TEsgzfY2596d52VSxi8PYXnDzChZTsSWXAidJIJNvnse61zWyxj7aMgt8ZW9wCG3kb1QFQlenKH9aHAPYQrS88_gbwv2kq5exXo3s5yPjwguyw3olxl8v-x4mRcd2j385QId6SEyYI4SsQJErgpDzbDV0aH2mnR4yUTM8YB6efkTa9xcWSs4Op76DzfMnBgwlgGJi0EL-ccPVOU5ZV11k-rScBXIMn6E3xa9-UxGUwD0InEeO3VR6uf1F_tytYmaF0-94sRnbtB9cdHhKimkOn-3Xg36o0ysCNFr_jUdvi-hpujv9jtR3fYhPl4PzhFSbVe6th2T_M7CqyUX4XeB1bacFg-cxeFRFcX8ZwoZIraPyr4qd8xQDxAIEcfjQfN9_U_F0WzhrxF_OoIB_MkbpFBMCLcEhCoCd8hb0lrmGoosdedxdcvrZMEeklJ0dG0vo0UKE8EHeLYh4XCNtzfnxz6G8va-X-hMKRNeJ5iLmJlO0WPP6tnScYgL6JDdQP3yxrKqqLP9yvS8qvg8OleIr6segJYjJbsyS4tmyz8x5URu37rRwK2cdIMcV2N_PrcuLghp4Jo4dR_9IRpvuYD8WKjR_PCY97u&xkcb=SoBE-_M3Yw4nSAQHBJ0JbzkdCdPP&p=0&fvj=0&vjs=3,sj_a35744c766d13e3b,Data Engineer,Allen & Overy,London,NaN
https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AGHwCVpWJw6l4yxAS2sZDYDJfSfDfCce2B4AlMJ9IsDkmG27Zk4N0tB_K5ZhZfNDglsX24G5rXhJdvrR23AR8Vwr58gnI6gihsOjSp0j74nghtJaQpv_sn0jQmAdJPL0nlhYNnyPGKugviUZw5x2A69SHZjHf2iGgcEm2i66kItqmig699eEmc5qCdJt4F3fhfiRlAhRBEdW_xT4M53aMJVXZCdjQJA_JFYjDe9x9Y5tG7JckaQ_Bo2VGKuxZRrMjOSWy2tRM6lfO4D6pH0hvdfC6mMBDu1l8LZnkaI2ev5uCmXEj_HQAZ4Ev8pjwnnTUDYtNUqC0lpU81FMUvNK-91T8IgyXd-BhtDeUqN7jU9RGGnqTK_ATHdglIAgC3LmxQ8Cq3PAl0w6FgnF7EXHHkTyf9DcsM8pnvCZrcw5U-p8mL4ixYGP6Ysze8q4_0mhgH_VtB1uXiCz07QJrvjP3lHhcUUVzkJ9VZs8abDHF13BZPeiIcL6DxIxWjErev9FXTiJGchiTarMpLGne_4QIvqwZ1xtWsHZY2fykob7hPWvP3QUiubTQRA-QIZdHxbA8=&xkcb=SoB--_M3Yw4nSAQHBJ0PbzkdCdPP&p=1&fvj=0&vjs=3,sj_4f931a00baf50399,Data Engineer,CentralNic,London EC2V,NaN
https://uk.indeed.com/rc/clk?jk=611d19ff006339ee&fccid=05411e1fbdd9ec1e&vjs=3,job_611d19ff006339ee,Data Engineer,Ripple Energy,London EC2A,"£55,000 - £70,000 a year"
https://uk.indeed.com/rc/clk?jk=23d7307e8e350b61&fccid=19d1d48be8ab494a&vjs=3,job_23d7307e8e350b61,Data Engineer,Data Idols,London,"£60,000 - £70,000 a year"
https://uk.indeed.com/rc/clk?jk=9831bb1010266ac8&fccid=16653049c36022dd&vjs=3,job_9831bb1010266ac8,Data Engineer,LMAX Group,London,NaN
https://uk.indeed.com/rc/clk?jk=49ae81e676f5a4c5&fccid=6576e7250aa78c3c&vjs=3,job_49ae81e676f5a4c5,Data Engineer,McKinsey & Company,London,NaN
https://uk.indeed.com/rc/clk?jk=65f2ed970a79b4d8&fccid=4a94602ea99c5f66&vjs=3,job_65f2ed970a79b4d8,Data Engineer,The Economist Newspaper Limited,London,NaN
https://uk.indeed.com/rc/clk?jk=1bd1ea782e7e7bb6&fccid=79ea27b5b65fa066&vjs=3,job_1bd1ea782e7e7bb6,Data Engineer,Oho Group,London,"£40,000 - £60,000 a year"
https://uk.indeed.com/rc/clk?jk=bca7d1825b152658&fccid=fe2d21eef233e94a&vjs=3,job_bca7d1825b152658,Data Engineer,Amazon Data Services UK Ltd,London,NaN
https://uk.indeed.com/rc/clk?jk=b1241ae00362e6d6&fccid=aaf3b433897ea465&vjs=3,job_b1241ae00362e6d6,Data Engineer,"JPMorgan Chase Bank, N.A.",London,NaN
https://uk.indeed.com/rc/clk?jk=ce301e1e61455c46&fccid=ec1d8e00da28dc77&vjs=3,job_ce301e1e61455c46,Data Engineer,CogX,Hybrid remote in London W1B,"£120,000 - £150,000 a year"
https://uk.indeed.com/rc/clk?jk=e305d1bb3ec129fc&fccid=54a2e021090a2250&vjs=3,job_e305d1bb3ec129fc,Data Engineer,Lorien,London,"£30,000 - £45,000 a year"
https://uk.indeed.com/rc/clk?jk=10bf7453c51b5f9d&fccid=1c00ce6833fa8f3d&vjs=3,job_10bf7453c51b5f9d,Data Engineer,Revolut,London,NaN
https://uk.indeed.com/company/Urban-Empire-Recruitment/jobs/Data-Engineer-10db673fb86aa20f?fccid=bc8e809c80cb4afb&vjs=3,job_10db673fb86aa20f,Data Engineer,Urban Empire Recruitment,Hybrid remote in London,"£55,000 - £65,000 a year"
https://uk.indeed.com/rc/clk?jk=f6fa2c82a3577e5c&fccid=4e42ec53f4b93e02&vjs=3,job_f6fa2c82a3577e5c,Data Engineer,GSK,Remote in Brentford,NaN
Job_Link,Unique_ID,Title,Company_Name,Company_Location,Salary
https://uk.indeed.com/rc/clk?jk=329800e705bab6d2&fccid=2ab0f7ec57cbbbfc&vjs=3,job_329800e705bab6d2,Data Engineer,Kingfisher Plc,Temporarily Remote in London W2,NaN
https://uk.indeed.com/rc/clk?jk=75472286d93fcf93&fccid=160efb82f2462f14&vjs=3,job_75472286d93fcf93,Data Engineer,Expedia Group,London EC1V,NaN
